id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
603,20,RL,0.0,9450,Pave,no,3,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd_Sdng,Wd_Sdng,BrkFace,160.0,3,3,CBlock,3,3,0,4,775.0,1,0.0,265.0,1040.0,GasA,3,1,SBrkr,1362,0,0,1.0,0.0,1,0,3,1,3,6,8,1,4,Attchd,2,3.0,768.0,3,3,2,0,0,84,0,0,0,0,MnPrv,no,0,5,2009,WD ,140000
2113,20,RL,78.0,9317,Pave,no,3,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,6,24.0,1,0.0,1290.0,1314.0,GasA,4,1,SBrkr,1314,0,0,0.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,2,2.0,440.0,3,3,2,0,22,0,0,0,0,0,no,no,0,3,2007,WD ,176432
1146,20,RL,0.0,7153,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,0,6,1200.0,1,0.0,78.0,1278.0,GasA,4,1,SBrkr,1294,0,0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2,2.0,496.0,3,3,2,112,51,0,0,0,0,0,GdWo,no,0,6,2008,WD ,179200
2105,20,RL,68.0,8814,Pave,no,4,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,0,6,925.0,1,0.0,349.0,1274.0,GasA,5,1,SBrkr,1274,0,0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2,2.0,508.0,3,3,2,264,98,0,0,0,0,0,no,no,0,1,2007,New,203000
1786,20,RL,83.0,9849,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1689.0,1689.0,GasA,5,1,SBrkr,1689,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2,3.0,954.0,3,3,2,0,56,0,0,0,0,0,no,no,0,6,2007,New,248328
961,20,RL,79.0,14463,Pave,no,3,HLS,4,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,5,3,PConc,5,3,2,6,1115.0,1,0.0,526.0,1641.0,GasA,5,1,SBrkr,1641,0,0,1.0,0.0,2,0,3,1,5,7,8,0,0,Attchd,3,3.0,885.0,3,3,2,0,95,0,0,0,0,0,no,no,0,1,2009,WD ,316500
1405,50,RL,50.0,5190,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,no,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,570.0,570.0,GasA,3,1,SBrkr,617,462,0,0.0,0.0,1,0,2,1,3,5,8,1,4,Attchd,1,1.0,249.0,3,3,2,135,0,0,0,0,0,0,no,no,0,1,2008,WD ,125600
1324,20,RM,65.0,9750,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,3,3,CBlock,3,3,0,3,200.0,1,0.0,784.0,984.0,GasA,4,1,SBrkr,984,0,0,1.0,0.0,1,0,2,1,2,5,8,0,0,Detchd,1,1.0,308.0,3,3,0,0,0,0,0,0,0,0,no,no,0,6,2008,WD ,110000
1986,30,RM,50.0,6000,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,no,0.0,3,3,PConc,3,3,0,5,250.0,1,0.0,710.0,960.0,GasA,4,1,FuseA,960,0,0,0.0,0.0,1,0,2,1,2,5,8,0,0,Detchd,1,1.0,308.0,3,3,2,0,0,168,0,0,0,0,no,no,0,7,2007,WD ,108500
307,20,C,66.0,8712,Grvl,no,4,Bnk,4,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,2,3,CBlock,3,3,3,1,0.0,1,0.0,540.0,540.0,GasA,3,0,FuseA,1044,0,0,0.0,0.0,1,0,2,1,2,4,8,0,0,Basment,1,2.0,504.0,3,3,0,0,0,0,0,0,0,0,no,Shed,54,6,2010,WD ,55993
180,50,RM,69.0,11851,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,4,BrkTil,3,3,0,4,780.0,1,0.0,247.0,1027.0,GasA,5,1,SBrkr,1027,606,0,0.0,0.0,1,0,3,1,4,7,8,1,4,Detchd,1,1.0,240.0,3,3,2,0,100,126,0,0,0,0,no,no,0,6,2010,WD ,129000
2896,20,RL,54.0,13811,Pave,no,3,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4,4,0,6,980.0,2,40.0,92.0,1112.0,GasA,4,1,SBrkr,1137,0,0,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1,2.0,551.0,3,3,2,125,0,0,0,0,0,0,no,no,0,7,2006,WD ,176000
668,20,RL,83.0,10143,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,3,3,CBlock,3,3,0,3,384.0,1,0.0,996.0,1380.0,GasA,2,1,SBrkr,1380,0,0,0.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1,1.0,364.0,3,3,2,0,0,0,0,216,0,0,GdWo,no,0,6,2009,WD ,154000
1582,20,RL,93.0,18265,Pave,no,4,Lvl,4,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,4,4,CBlock,4,4,3,6,920.0,3,60.0,276.0,1256.0,GasA,5,1,SBrkr,1256,0,0,0.0,0.0,2,0,3,1,4,6,8,1,2,Attchd,1,2.0,578.0,3,3,2,282,0,0,0,0,0,0,no,no,0,3,2008,WD ,180000
2285,120,RM,44.0,4224,Pave,no,4,Lvl,4,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,no,0.0,3,3,PConc,4,3,0,5,874.0,1,0.0,268.0,1142.0,GasA,3,1,SBrkr,1142,0,0,1.0,0.0,1,1,3,1,3,6,8,1,1,Attchd,3,2.0,528.0,3,3,2,536,90,0,0,0,0,0,MnPrv,no,0,8,2007,WD ,134000
2079,20,RL,84.0,12615,Pave,no,4,Lvl,4,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd_Shng,no,0.0,3,3,CBlock,3,4,3,5,477.0,1,0.0,725.0,1202.0,GasA,3,1,SBrkr,2158,0,0,1.0,0.0,2,0,4,1,4,7,8,1,4,Attchd,1,2.0,576.0,3,3,2,0,29,39,0,0,0,0,MnPrv,no,0,6,2007,WD ,243000
2272,20,RL,85.0,14536,Pave,no,4,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,6,1300.0,1,0.0,316.0,1616.0,GasA,5,1,SBrkr,1629,0,0,1.0,0.0,2,0,3,1,4,9,8,1,4,Attchd,3,3.0,808.0,3,3,2,0,252,0,0,0,0,0,no,no,0,11,2007,WD ,270000
2250,20,RL,71.0,9187,Pave,no,4,Bnk,4,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,4,PConc,3,3,0,5,336.0,1,0.0,748.0,1084.0,GasA,3,1,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1,2.0,484.0,3,3,2,120,0,158,0,0,0,0,no,no,0,6,2007,WD ,134000
502,60,RL,90.0,9900,Pave,no,4,Low,4,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,4,3,PConc,4,3,2,6,987.0,1,0.0,360.0,1347.0,GasA,5,1,SBrkr,1372,1274,0,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,2,3.0,656.0,3,3,2,340,60,144,0,0,0,0,no,no,0,4,2009,WD ,260000
2166,60,RL,64.0,8333,Pave,no,4,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,738.0,738.0,GasA,4,1,SBrkr,738,753,0,0.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,2,2.0,484.0,3,3,2,100,30,0,0,0,0,0,no,no,0,5,2007,WD ,168675
1622,80,RL,0.0,10147,Pave,no,3,Lvl,4,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,3,3,PConc,4,3,0,2,186.0,1,0.0,206.0,392.0,GasA,4,1,SBrkr,924,770,0,0.0,0.0,2,1,3,1,3,7,8,1,3,BuiltIn,3,2.0,398.0,3,3,2,256,64,0,0,0,0,0,MnPrv,no,0,3,2007,WD ,160000
1299,50,RM,44.0,5914,Pave,Grvl,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd_Sdng,HdBoard,no,0.0,3,3,BrkTil,2,3,0,1,0.0,1,0.0,684.0,684.0,GasA,4,1,SBrkr,684,396,0,0.0,0.0,1,0,3,1,4,5,8,0,0,no,0,0.0,0.0,0,0,0,0,165,30,0,0,0,0,no,no,0,9,2008,WD ,95000
832,60,RL,79.0,11646,Pave,no,3,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,704.0,704.0,GasA,5,1,SBrkr,704,718,0,0.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,3,2.0,440.0,3,3,2,36,28,0,0,0,0,0,no,no,0,7,2009,WD ,173000
2470,20,FV,60.0,7200,Pave,Pave,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,4,0,1,0.0,1,0.0,1293.0,1293.0,GasA,5,1,SBrkr,1301,0,0,1.0,0.0,2,0,2,1,4,5,8,1,4,Attchd,2,2.0,572.0,3,3,2,216,121,0,0,0,0,0,no,no,0,8,2006,New,187750
1017,60,RL,46.0,20544,Pave,no,3,Lvl,4,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,3,4,CBlock,4,3,0,1,0.0,1,0.0,791.0,791.0,GasA,4,1,SBrkr,1236,857,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,3,2.0,542.0,3,3,2,364,63,0,0,0,0,0,MnPrv,no,0,11,2008,WD ,215000
1384,20,RL,0.0,9981,Pave,no,3,Lvl,4,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,3,3,CBlock,3,3,1,4,221.0,1,0.0,852.0,1073.0,GasA,4,1,SBrkr,1073,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,2,1.0,270.0,3,3,2,0,90,0,0,0,0,0,MnPrv,no,0,3,2008,WD ,120000
1790,20,RL,70.0,8251,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,4,3,PConc,4,4,3,6,778.0,1,0.0,716.0,1494.0,GasA,5,1,SBrkr,1506,0,0,1.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2,2.0,672.0,3,3,2,192,35,0,0,0,0,0,no,no,0,4,2007,WD ,249000
2530,20,RL,78.0,10140,Pave,no,4,Lvl,4,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3,3,0,4,553.0,2,68.0,713.0,1334.0,GasA,4,1,SBrkr,1334,0,0,1.0,0.0,2,0,3,1,3,7,8,0,0,Attchd,2,2.0,477.0,3,3,2,0,20,35,0,264,0,0,no,no,0,4,2006,WD ,164500
2893,120,RM,0.0,8239,Pave,no,3,Lvl,4,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd_Sdng,no,0.0,4,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,1,SBrkr,1295,0,0,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2,1.0,312.0,3,3,2,0,0,0,0,0,0,0,no,no,0,11,2006,WD ,230000
2027,70,RM,0.0,5700,Pave,no,3,Lvl,4,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd_Sdng,Wd_Shng,no,0.0,3,3,BrkTil,3,3,0,3,336.0,1,0.0,336.0,672.0,GasA,4,0,FuseA,672,672,0,1.0,0.0,1,1,3,1,4,6,8,1,4,Attchd,1,2.0,456.0,3,3,2,0,0,70,0,0,0,0,GdPrv,no,0,9,2007,WD ,140000
683,20,RL,60.0,7200,Pave,no,4,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,4,CBlock,3,4,0,5,630.0,4,102.0,0.0,732.0,GasA,3,1,SBrkr,732,0,0,1.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1,1.0,240.0,3,3,2,0,68,0,0,0,0,0,no,no,0,9,2009,WD ,118900
823,20,RL,71.0,9178,Pave,no,4,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1468.0,1468.0,GasA,5,1,SBrkr,1468,0,0,0.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,2,3.0,904.0,3,3,2,192,142,0,0,0,0,0,no,no,0,6,2009,WD ,239900
2374,120,RL,53.0,4043,Pave,no,4,Lvl,4,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,no,0.0,3,3,CBlock,4,3,0,5,727.0,4,156.0,186.0,1069.0,GasA,4,1,SBrkr,1069,0,0,0.0,1.0,2,0,2,1,3,4,8,1,1,Attchd,2,2.0,440.0,3,3,2,0,55,0,0,225,0,0,no,no,0,7,2006,WD ,146300
1594,120,RM,0.0,4224,Pave,no,4,Lvl,4,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,no,0.0,3,3,PConc,4,3,0,6,769.0,1,0.0,271.0,1040.0,GasA,4,1,SBrkr,1040,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1,2.0,499.0,3,3,2,0,100,0,0,0,0,0,no,no,0,6,2008,WD ,124000
2049,190,RL,75.0,11235,Pave,no,4,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,no,0.0,3,3,CBlock,4,3,3,5,925.0,1,0.0,0.0,925.0,GasA,3,1,SBrkr,999,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1,1.0,308.0,3,3,2,40,176,0,0,0,0,0,MnPrv,no,0,3,2007,WD ,130000
1813,20,RL,65.0,8450,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1349.0,1349.0,GasA,5,1,SBrkr,1349,0,0,0.0,0.0,2,0,3,1,3,6,8,0,0,Attchd,1,2.0,539.0,3,3,2,120,55,0,0,0,0,0,GdPrv,no,0,12,2007,WD ,179000
365,20,RL,99.0,11851,Pave,no,4,Lvl,4,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,no,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1424.0,1424.0,GasA,5,1,SBrkr,1442,0,0,0.0,0.0,2,0,3,1,3,5,8,0,0,Attchd,2,2.0,500.0,3,3,2,0,34,0,508,0,0,0,no,no,0,5,2009,WD ,180500
176,30,RM,47.0,4608,Pave,no,4,Lvl,4,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,4,CBlock,3,3,0,1,0.0,1,0.0,747.0,747.0,GasA,3,1,SBrkr,747,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1,1.0,220.0,3,3,2,0,0,0,0,0,0,0,no,no,0,6,2010,WD ,80000
510,20,RL,78.0,9262,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1573.0,1573.0,GasA,5,1,SBrkr,1578,0,0,0.0,0.0,2,0,3,1,5,7,8,1,4,Attchd,3,3.0,840.0,3,3,2,0,36,0,0,0,0,0,no,no,0,5,2009,New,287090
1326,20,RM,70.0,12702,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,no,0.0,3,3,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,1,FuseA,882,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1,1.0,308.0,3,3,2,0,45,0,0,0,0,0,no,no,0,12,2008,WD ,97000
2423,120,RL,0.0,2938,Pave,no,4,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,3,6,1038.0,1,0.0,330.0,1368.0,GasA,5,1,SBrkr,1511,0,0,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,3,2.0,398.0,3,3,2,130,30,0,0,0,0,0,no,no,0,5,2006,WD ,246990
1631,20,RL,160.0,18160,Grvl,no,4,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,3,3,CBlock,3,3,3,4,550.0,1,0.0,752.0,1302.0,GasA,2,1,SBrkr,1128,0,0,1.0,0.0,1,0,3,1,3,6,8,1,3,Attchd,1,2.0,480.0,3,3,1,0,108,246,0,0,0,0,MnPrv,no,0,3,2007,WD ,154204
1263,20,RL,76.0,11355,Pave,no,3,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3,3,0,4,637.0,1,0.0,675.0,1312.0,GasA,5,1,SBrkr,1312,0,0,0.0,0.0,1,1,3,1,3,6,8,1,4,Attchd,2,2.0,495.0,3,3,2,0,304,144,0,0,0,0,MnPrv,Othr,6500,4,2008,WD ,186000
1046,160,RM,21.0,1680,Pave,no,4,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,3,3,CBlock,3,3,0,3,350.0,1,0.0,280.0,630.0,GasA,3,1,SBrkr,630,672,0,0.0,0.0,2,1,3,1,3,6,8,0,0,Detchd,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,no,no,0,12,2008,WD ,111750
47,20,RL,110.0,14300,Pave,no,4,HLS,4,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,5,3,PConc,5,3,2,6,1373.0,1,0.0,1473.0,2846.0,GasA,5,1,SBrkr,2696,0,0,1.0,0.0,2,1,3,1,5,10,8,2,4,Attchd,3,3.0,958.0,3,3,2,220,150,0,0,0,0,0,no,no,0,6,2010,WD ,500000
1424,60,RL,65.0,10616,Pave,no,3,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,628.0,628.0,GasA,5,1,SBrkr,628,728,0,0.0,0.0,2,1,3,1,4,6,8,1,4,BuiltIn,3,2.0,484.0,3,3,2,100,24,0,0,0,0,0,no,no,0,3,2008,New,177439
429,60,RL,96.0,11308,Pave,no,3,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,5,3,PConc,5,3,3,6,936.0,1,0.0,168.0,1104.0,GasA,5,1,SBrkr,1130,1054,0,1.0,0.0,2,1,3,1,5,10,8,1,4,Attchd,3,3.0,836.0,3,3,2,0,102,0,0,0,0,0,no,no,0,7,2009,WD ,335000
1031,60,RL,80.0,10480,Pave,no,4,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,3,3,CBlock,3,3,0,5,403.0,1,0.0,400.0,803.0,GasA,3,1,SBrkr,1098,866,0,0.0,0.0,2,1,4,1,3,8,8,1,4,Attchd,2,2.0,483.0,3,3,2,0,69,0,0,0,0,0,no,no,0,9,2008,WD ,205000
1635,120,RL,35.0,5118,Pave,no,3,HLS,4,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,no,0.0,4,3,PConc,4,3,2,6,926.0,1,0.0,386.0,1312.0,GasA,4,1,SBrkr,1321,0,0,1.0,0.0,1,0,1,1,4,4,8,1,3,Attchd,2,2.0,484.0,3,3,2,0,64,140,0,0,0,0,no,no,0,8,2007,WD ,212000
309,120,RM,44.0,3811,Pave,no,3,HLS,4,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,3,2,6,1373.0,1,0.0,221.0,1594.0,GasA,5,1,SBrkr,1646,0,0,1.0,1.0,2,0,2,1,4,5,8,1,4,Attchd,3,2.0,525.0,3,3,2,128,53,0,0,155,0,0,no,no,0,5,2010,WD ,246000
1020,20,RL,0.0,10825,Pave,no,3,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,4,3,CBlock,4,3,1,6,747.0,1,0.0,513.0,1260.0,GasA,3,1,SBrkr,1260,0,0,1.0,0.0,2,0,3,1,3,6,8,0,0,Attchd,1,2.0,598.0,3,3,2,152,0,0,0,0,0,0,no,no,0,7,2008,WD ,181900
178,50,RM,50.0,5500,Pave,no,4,Lvl,4,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,BrkTil,3,3,0,2,234.0,5,692.0,0.0,926.0,GasA,3,1,SBrkr,926,0,390,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1,2.0,484.0,3,3,2,0,0,0,0,0,0,0,no,no,0,4,2010,WD ,130000
1975,70,RM,60.0,9600,Pave,Grvl,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd_Sdng,Wd_Shng,no,0.0,3,4,BrkTil,2,2,0,1,0.0,1,0.0,264.0,264.0,GasA,5,1,SBrkr,768,664,0,0.0,0.0,2,0,2,1,3,7,8,0,0,Detchd,1,2.0,360.0,3,4,2,270,0,112,0,0,0,0,GdPrv,no,0,5,2007,WD ,132000
2096,60,RL,75.0,9317,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,4,PConc,4,4,0,6,497.0,1,0.0,282.0,779.0,GasA,5,1,SBrkr,1029,929,0,1.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,2,2.0,499.0,3,3,2,202,93,0,0,0,0,0,no,no,0,7,2007,CWD,220000
865,20,RL,0.0,11838,Pave,no,4,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1753.0,1753.0,GasA,5,1,SBrkr,1788,0,0,0.0,0.0,2,0,3,1,5,7,8,1,3,Attchd,2,2.0,522.0,3,3,2,202,151,0,0,0,0,0,no,no,0,6,2009,WD ,236500
385,60,FV,75.0,8004,Pave,no,3,Lvl,4,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,4,3,PConc,4,3,0,6,544.0,1,0.0,288.0,832.0,GasA,5,1,SBrkr,832,1103,0,1.0,0.0,2,1,3,1,3,8,8,0,0,BuiltIn,3,2.0,552.0,3,3,2,0,150,0,0,0,0,0,no,no,0,12,2009,New,263435
